,OXA-RS,CIP-RS,LEV-RS,MXF-RS,GEN-RS,TET-RS,ERY-RS,SMZ-RS,CLI-RS,FOS-RS,VAN-RS,LNZ-RS,TEC-RS,DAP-RS,RIF-RS
group_3510,0.9995574426690809,0.997092503995542,0.9802651699470815,0.6939318255215501,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.8484440755500315,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3509,0.9995574426690809,0.997092503995542,0.9802651699470815,0.6939318255215501,0.9061269835016624,0.6499746820859289,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,6.471398745805045e-81
group_3507,0.9995574426690809,0.997092503995542,0.9802651699470815,0.6939318255215501,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3503,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.23321769416972166,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3501,0.9995574426690809,0.997092503995542,2.036379451459301e-05,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.41336308741359534,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3499,0.9995574426690809,0.997092503995542,0.9802651699470815,0.8167310058910622,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,1.3269883921059871e-08,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3494,0.9995574426690809,0.997092503995542,0.9802651699470815,0.6939318255215501,0.9981328261257961,0.9997255929225538,0.23321769416972166,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3489,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9061269835016624,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3486,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.6499746820859289,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3485,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9061269835016624,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.011642654327034036,1.0,1.0,0.08282422829557014,1.0,0.9999967244862658
group_3483,0.0021859517959751376,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.8484440755500315,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3482,0.9995574426690809,0.012295593052196827,2.036379451459301e-05,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.41336308741359534,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3478,0.9995574426690809,0.997092503995542,0.9802651699470815,0.8167310058910622,0.9981328261257961,0.6499746820859289,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.08282422829557014,1.0,0.9999967244862658
group_3477,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.6499746820859289,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3476,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.41336308741359534,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3470,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3469,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9061269835016624,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.7252180043736915,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.0033645668876257856
group_3466,0.9995574426690809,0.997092503995542,2.036379451459301e-05,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.41336308741359534,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3462,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.6499746820859289,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3461,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.6499746820859289,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3459,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.23321769416972166,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3457,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9061269835016624,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.7252180043736915,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3451,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3450,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3449,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.6499746820859289,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3448,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.23321769416972166,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3447,0.9995574426690809,0.997092503995542,0.9802651699470815,0.6939318255215501,0.9061269835016624,0.9997255929225538,0.9992930998435886,0.8484440755500315,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3441,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.8484440755500315,0.9994443181710075,0.011642654327034036,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3440,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.23321769416972166,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3439,0.0021859517959751376,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.8484440755500315,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3438,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.6499746820859289,0.9992930998435886,0.8484440755500315,0.7252180043736915,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3436,0.9995574426690809,0.997092503995542,0.9802651699470815,0.8167310058910622,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,1.3269883921059871e-08,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3427,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.41336308741359534,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3424,0.9995574426690809,0.997092503995542,0.9802651699470815,0.8167310058910622,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,1.3269883921059871e-08,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3423,0.0021859517959751376,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.41336308741359534,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3413,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9061269835016624,0.9997255929225538,0.9992930998435886,0.8484440755500315,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3412,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9061269835016624,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.011642654327034036,1.0,1.0,0.08282422829557014,1.0,0.9999967244862658
group_3401,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.6499746820859289,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3400,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9061269835016624,0.9997255929225538,0.23321769416972166,0.8484440755500315,0.7252180043736915,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3398,0.9995574426690809,0.997092503995542,0.9802651699470815,0.8167310058910622,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3397,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9061269835016624,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3394,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.23321769416972166,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3392,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9061269835016624,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3390,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.8484440755500315,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3389,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3388,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9061269835016624,0.6499746820859289,0.9992930998435886,0.8484440755500315,0.7252180043736915,0.011642654327034036,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3387,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.8484440755500315,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3385,0.9995574426690809,0.997092503995542,0.9802651699470815,0.6939318255215501,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.8484440755500315,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3375,0.9995574426690809,0.997092503995542,0.9802651699470815,0.6939318255215501,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.7252180043736915,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3367,0.9995574426690809,0.997092503995542,0.9802651699470815,0.8167310058910622,0.9061269835016624,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.7252180043736915,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
fosB_1,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3363,0.9995574426690809,0.997092503995542,0.9802651699470815,0.8167310058910622,0.9981328261257961,0.9997255929225538,0.23321769416972166,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3360,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3355,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.6499746820859289,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3352,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3351,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.23321769416972166,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3350,0.9995574426690809,0.997092503995542,0.9802651699470815,0.6939318255215501,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.7252180043736915,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3347,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.8484440755500315,0.7252180043736915,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3340,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.6499746820859289,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3339,0.0021859517959751376,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.011642654327034036,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3338,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.8484440755500315,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3334,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9061269835016624,0.6499746820859289,0.9992930998435886,0.8484440755500315,0.7252180043736915,0.011642654327034036,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3333,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.8484440755500315,0.9994443181710075,0.011642654327034036,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3332,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.23321769416972166,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3330,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3326,0.9995574426690809,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.8484440755500315,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3325,0.0021859517959751376,0.9977519850450532,0.9853170077653662,0.9905298088693953,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.8484440755500315,0.9994443181710075,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
group_3323,0.9995574426690809,0.997092503995542,0.9802651699470815,0.6939318255215501,0.9981328261257961,0.9997255929225538,0.9992930998435886,0.9474811647373912,0.7252180043736915,0.9992634394469037,1.0,1.0,0.9999804483562822,1.0,0.9999967244862658
