,OXA-RS,CIP-RS,LEV-RS,MXF-RS,GEN-RS,TET-RS,ERY-RS,SMZ-RS,CLI-RS,FOS-RS,VAN-RS,LNZ-RS,TEC-RS,DAP-RS,RIF-RS
prs,0.236153206,0.013502052,0.001773783,0.048620058,0.206213882,0.895689699,0.72376085,0.234106893,0.99447261,0.310821343,1,1,0.496616587,1,0.910267965
prsA,0.097416591,0.170154257,3.35E-05,0.001476069,0.164960057,0.478439912,0.71845529,0.148634774,0.999999999,0.453991304,1,1,2.91E-10,1,0.981906046
pstA,0.973030229,0.642085989,0.000465171,4.41E-06,0.252853228,0.999996642,0.592548568,0.724879704,0.998291287,0.006361379,1,1,0.981784533,1,1.42E-13
pstB,0.018121434,0.956685939,0.002566155,0.001069889,0.097113524,0.999993258,0.973798133,0.968257422,0.989944765,0.273911912,1,1,0.999998476,1,1.69E-08
pstC,0.996095625,0.43924695,0.000721565,2.25E-05,0.136361322,0.994363264,0.054285579,0.043019446,0.999174553,0.610234128,1,1,0.089774255,1,7.16E-05
pstS,0.581216966,0.954352255,0.009882407,0.031173559,0.391395165,0.984646719,0.85300639,0.127054883,0.927460856,0.857009849,1,1,0.991812339,1,1.06E-29
ptaA_2~~~ptaA_1~~~ptaA,0.687591732,0.011874108,0.000655523,0.003776811,0.151183415,0.034029244,0.740545624,0.783091698,0.883762114,0.629696697,1,1,0.000682869,1,5.32E-35
pth,0.091926968,0.058457098,0.000500086,0.126490678,0.013249059,0.999887711,0.849209252,0.084592823,0.995616295,0.436544867,1,1,0.962719618,1,0.008394616
ptsA,0.033423172,0.999678214,0.075446323,0.194278656,0.946698661,1,0.998927748,0.966737949,1,0.664542868,1,1,5.77E-07,1,4.88E-05
pulG,0.824130554,0.000506694,9.04E-06,2.30E-05,0.958958746,0.982995086,0.599933665,0.389816557,0.99999434,0.691433603,1,1,0.009315383,1,0.646963781
purA,0.451333842,0.259775743,0.001510675,2.01E-07,9.25E-14,0.997981291,0.987564129,0.006738633,1,0.99774935,1,1,0.999914979,1,0.178152837
purB,0.329844246,0.124251539,1.21E-05,0.000750818,0.994560708,0.78270137,0.708581482,0.278043417,0.970674214,0.962727916,1,1,0.987411757,1,0.000124588
purC,0.987428229,0.80748684,4.53E-08,0.793490756,1.63E-44,0.999988237,0.854804638,0.821291779,1,0.740649253,1,1,0.999475713,1,0.796588072
purD,0.298778592,0.619574802,1.37E-06,0.020520369,0.982350279,0.999975366,0.986188721,0.287123865,0.999999916,0.859300328,1,1,0.998790528,1,0.003743501
purE,0.1724515,0.151268899,0.000190689,0.058445363,0.95331765,0.980328268,0.238255851,0.642973543,0.999779546,0.387578755,1,1,0.931228465,1,0.004923871
purF,0.703165016,0.979428131,0.011906309,0.01990558,3.33E-47,0.999821045,0.963745523,0.090090502,0.999999954,0.788697149,1,1,0.989066622,1,3.96E-12
purH,0.97362385,0.456568081,1.97E-05,0.029336653,0.258436615,0.999862939,0.985575729,0.10215714,0.724679488,0.933961398,1,1,0.980310095,1,0.638380209
purK,0.052029137,0.434747423,0.051583952,0.007175186,0.010868489,1.36E-07,0.807158533,0.978030153,0.999996073,0.125743872,1,1,0.769223339,1,8.08E-05
purL,0.206012302,0.999240069,0.014207425,0.102680788,0.489281837,0.9996028,0.981690775,0.636754401,0.999999935,0.887166038,1,1,0.999969204,1,2.34E-32
purM,0.273157979,0.715277664,0.000273216,0.01517545,0.569025829,0.983642256,0.88958801,0.279281038,0.999996988,0.451751755,1,1,0.856886583,1,0.000486375
purN,0.487831898,0.339820906,0.001773878,0.042932755,0.92831487,0.741243613,0.964895336,0.052253986,0.999897224,0.129498741,1,1,1.86E-17,1,1.66E-54
purQ,0.993656282,0.696635214,0.000560461,0.445727646,0.342801072,0.999684045,0.898527496,0.419572818,0.9999868,0.998930278,1,1,0.999771115,1,6.00E-16
purR,0.999545036,0.641211266,0.034511278,0.021495224,3.49E-19,0.966288908,0.715640757,0.803664865,0.978639505,0.290391966,1,1,0.029062581,1,1.12E-51
purS,0.445293317,0.001567085,4.09E-08,0.002789566,0.939081379,0.984603557,0.633608526,0.969358332,0.999999975,0.627621708,1,1,0.454142091,1,0.997204137
putA_2~~~putA~~~putA_1,0.852934869,0.166291569,0.000487936,6.17E-08,2.05E-07,0.073671683,0.759765128,0.059679373,0.506818211,0.909515841,1,1,0.999999987,1,2.16E-09
putP_2~~~putP_1~~~putP,0.133091936,0.999603953,0.02266954,0.724720661,1.01E-33,1.05E-07,0.999302905,0.833377775,0.999999982,0.999992683,1,1,0.730196957,1,3.63E-28
pycA,0.999999823,0.997692854,0.000601031,0.002551231,7.95E-30,0.999914234,0.990559358,0.463921777,0.999942952,0.999180818,1,1,0.820479668,1,2.68E-33
pykA,0.999977419,0.769337946,0.003850103,0.008610221,0.009726237,0.165176444,0.894528695,0.624974334,0.833791274,0.984435933,1,1,0.177116344,1,2.98E-52
pyrAA,0.176967836,0.720267652,0.004246101,0.348048836,0.999937462,0.999952489,0.310767901,0.885678685,0.000489595,0.940951951,1,1,0.999291313,1,0.997923771
pyrB,0.64085363,0.084749586,0.012447938,0.082670604,0.947520984,2.35E-10,0.610194091,0.662827839,0.730889725,0.987329973,1,1,0.95292832,1,0.213531476
pyrC,0.917019266,0.393682448,0.021359015,0.034764485,0.990494402,0.9999976,0.318711138,0.580710035,0.99967836,0.989741577,1,1,6.28E-06,1,3.79E-22
pyrD,0.000163784,0.567187227,0.000486434,7.37E-06,0.922699124,0.999429693,0.950200518,0.067778711,0.999999974,0.993973407,1,1,0.985598319,1,0.999999078
pyrE,0.006323747,0.04041852,1.84E-08,3.30E-06,0.080099341,0.921217685,0.970639469,0.656466094,0.993994138,0.899802146,1,1,5.77E-08,1,0.166139662
pyrF_1~~~pyrF,0.862723465,0.06300781,0.000410271,6.74E-06,0.561273642,0.995703264,0.391451851,0.801628382,0.994552851,0.249860081,1,1,0.99648494,1,0.390506518
pyrR,0.336822993,3.01E-08,5.50E-09,4.72E-07,0.019639295,0.94848944,0.218829676,0.000490077,0.098933214,0.131211804,1,1,0.004182991,1,2.11E-19
qoxA,0.691541715,0.015273323,0.018912481,0.258687222,0.902548522,0.999376206,0.071298921,0.873607604,1,0.924356203,1,1,0.633164617,1,0.999986605
qoxB,0.492395376,0.788377868,0.003735851,0.186541246,0.992355318,0.99864476,0.484156341,0.982475649,0.999999725,0.758262492,1,1,0.961498043,1,9.77E-44
qoxC,0.999997061,0.057745206,0.017522888,0.096434692,7.20E-65,0.195072381,0.529011249,0.583293309,0.999978381,0.488155346,1,1,0.214446323,1,0.979983972
qoxD,0.00512539,0.01375361,0.009562745,0.027800552,0.971254755,0.999832186,0.53265237,0.961791904,0.999464085,0.999256564,1,1,0.904603838,1,0.99965051
queA,0.567416501,0.796008939,0.009410304,0.003651165,0.000128154,0.515380421,0.761978065,0.214028774,0.999997941,0.799099681,1,1,0.999936623,1,5.64E-22
queC,0.01883492,0.945992277,0.2138344,0.167995333,0.999967562,0.999515683,0.99978235,0.90219795,0.997482946,0.044281121,1,1,0.999464355,1,1.57E-07
queE,0.003117561,0.786554839,0.000558233,0.467951637,0.999588134,0.999999058,0.857339756,0.565420622,1,0.645559239,1,1,0.995079718,1,0.000583479
queH,0.548592827,0.377922499,0.001681075,0.102490704,1.59E-51,0.999990813,0.999284844,0.196183879,0.999943122,0.380457665,1,1,0.130224164,1,8.27E-15
radA,0.980545899,0.643034893,0.075385031,0.001046168,0.174201961,0.999331076,0.220487633,0.376526077,0.990452459,0.982890112,1,1,0.89658512,1,2.05E-15
radC,0.999999115,0.851982986,0.768162174,0.203887518,0.95512559,0.999994582,0.905120577,0.826742256,0.993756758,0.987328333,1,1,0.951128215,1,7.40E-78
rarA,0.085893071,0.996356855,0.135892795,0.845275805,0.999999764,1,0.97122631,0.979890611,0.992464648,0.94832243,1,1,0.999881391,1,0.690121774
rarD,0.02186437,0.155140776,0.000404132,3.02E-08,8.37E-05,5.69E-05,0.999133922,0.882796372,0.949972566,0.999988282,1,1,0.977264277,1,1.65E-45
rbfA,0.014654095,0.055224833,0.005748506,0.008350008,0.001187687,0.156414265,0.975824353,0.034515238,0.005354392,0.985699246,1,1,0.744214708,1,0.000197143
rbgA,0.582913591,0.030719829,5.87E-05,0.000326472,0.319745702,0.033280639,0.903162089,0.034204805,0.996222453,0.559299197,1,1,2.90E-07,1,0.761702943
rbsD,0.048535714,0.41794112,0.178352833,0.113169354,0.546216953,0.609458002,0.995671803,0.149836819,0.995813779,0.689031385,1,1,0.010562027,1,0.62634247
rbsK~~~rbsK_2,0.793355137,0.203052465,0.004716705,0.212552348,0.956904126,0.888374491,0.99802931,0.377802558,0.999273211,0.9738715,1,1,0.330940983,1,0.983921261
rbsU_2~~~rbsU_1~~~rbsU,0.943834191,0.146291889,0.052062952,0.018680574,0.000985474,0.99967566,0.998357625,0.03470423,0.999748353,0.061861927,1,1,0.893646558,1,0.003299304
recA,0.03284074,0.771962701,0.003949077,0.011672092,4.43E-09,0.343141448,0.999042039,0.701292296,0.999997847,0.028079345,1,1,7.08E-13,1,0.138834579
recD,0.893805192,0.999980683,0.018189801,0.847093479,0.990168552,0.999974184,0.908202535,0.022608006,1,0.999679543,1,1,0.023939559,1,0.998686875
recG,0.055233347,0.999875208,0.301296746,0.012299688,0.760703771,0.999698055,0.996917099,0.873228907,0.997110971,0.73735906,1,1,0.287160641,1,9.25E-22
recJ,0.962763195,0.999023693,0.309004534,0.671124022,9.73E-28,0.816855303,0.983168507,0.463471039,0.999393753,0.988724497,1,1,0.998625453,1,3.34E-05
recN,0.515149747,0.212710002,2.78E-06,0.034390412,0.151483126,0.596619776,0.999380674,1.23E-05,0.999999511,0.911311313,1,1,0.997562655,1,0.063078117
recO,0.349950514,0.10404062,0.00250868,0.020520737,0.518582071,0.99997309,0.759296512,0.439941172,0.413463065,0.692407276,1,1,0.999925186,1,1.10E-12
recQ~~~recQ_2~~~recQ_1,0.958728309,0.716050188,1.17E-06,0.001032289,0.984465593,0.999986529,0.435489948,0.033013637,0.999898664,0.88263986,1,1,0.998283965,1,0.885702717
recR,0.703456491,0.000143553,0.019995578,0.076884011,0.941661915,0.222666133,0.979227891,0.987813835,0.774282709,0.414763275,1,1,2.25E-09,1,0.98618172
recU,0.587505661,0.033280494,4.98E-07,0.000804692,0.516737655,0.824463589,0.400156709,0.376643139,0.999999616,0.035785304,1,1,0.846268535,1,0.999999994
recX,0.531210065,0.300272775,0.00024649,0.001374188,0.078592828,0.99397185,0.968105265,0.417258921,0.999999986,0.016397457,1,1,0.611027597,1,0.000181019
relA,0.999905463,0.761221366,0.647345614,0.013289593,3.04E-40,0.999999746,0.543825323,0.037404552,0.959901395,0.998947532,1,1,0.912773517,1,1.63E-16
rex,0.01547071,1.89E-08,6.05E-12,1.62E-06,2.41E-11,0.420692596,0.953249432,0.062397716,0.992912436,0.760364305,1,1,0.712151378,1,1.11E-11
rhaR~~~araC_1,0.999801034,0.937097747,0.06526076,0.000154244,5.28E-26,0.999180362,0.999943308,0.59821841,0.999999995,0.991187688,1,1,0.998586859,1,1.19E-19
rho,0.055185327,0.02450094,3.10E-06,2.26E-11,0.028259282,0.999982047,0.917906681,0.136471951,0.981261003,0.457974409,1,1,0.995072948,1,1.24E-14
rhtC~~~leuE,0.2829084,8.76E-10,1.96E-09,4.30E-11,0.242779806,0.998779741,0.02045773,0.0068411,0.998668823,0.686358968,1,1,0.997910065,1,0.933897688
ribA,0.999989538,0.245696983,5.76E-05,8.48E-08,2.92E-06,0.035773549,0.97167004,0.001678305,0.996237211,0.829216158,1,1,0.013344791,1,9.28E-59
ribB,0.862849813,0.703652587,3.02E-06,0.000495325,0.003938481,0.886277102,0.913146891,0.27624048,0.999999816,0.093580154,1,1,0.869850546,1,8.44E-05
ribC,0.44031265,0.1994483,0.006276579,0.000273286,0.000272461,0.997736635,0.982848434,0.322554936,0.999940219,0.43373503,1,1,0.708474983,1,0.754917443
ribD~~~ribD_1~~~ribD_2,0.278720441,0.170041513,2.23E-05,4.79E-07,7.13E-12,0.673661538,0.941710339,0.184485018,0.996519734,0.988324616,1,1,0.184316615,1,9.76E-07
ribH,0.999974965,0.004505193,1.18E-05,8.86E-10,1.06E-05,0.388160163,0.999358131,0.004511069,0.858023275,0.397503249,1,1,0.264608536,1,0.029394443
rihA~~~rihA_2~~~rihA_1,0.702954593,0.987811285,0.253800095,0.979494728,0.971149397,0.946414058,0.691029586,0.990658341,0.516770063,0.243854311,1,1,0.120628362,1,1
rimI,0.00019352,0.000387334,4.85E-11,8.85E-11,8.81E-05,0.999901581,0.832068787,0.004587507,0.318092087,0.971622515,1,1,0.778259967,1,0.72654823
rimL,0.444114963,0.014678746,1.59E-07,1.31E-11,0.547078127,0.999994337,0.445513043,0.010928258,0.999999999,0.30650534,1,1,0.607017459,1,5.63E-07
rimM,0.535666158,0.922553461,0.104916609,0.034465832,0.200478448,0.864973711,0.911673115,0.347972734,0.246232323,0.649800263,1,1,0.02251607,1,0.00049258
rimP,0.961842905,0.3313822,0.042138498,0.004053846,0.012333982,0.999963804,0.999981816,0.798582063,0.888335944,0.999996842,1,1,0.977350218,1,0.99999992
rlmN,0.672252726,0.96439096,0.0001145,0.113105682,8.51E-46,0.999999983,0.33206944,0.882265054,0.999999882,0.540529366,1,1,0.376323457,1,8.72E-47
rluA,0.684383068,0.190683394,0.000679588,0.001464205,0.219788288,0.387068384,0.999469083,0.005282215,0.999996128,0.416531308,1,1,1.14E-10,1,9.79E-10
rluA1_2~~~rluA1~~~rluA1_1,0.872940161,0.999668751,0.598875337,0.100673253,0.62046039,0.99464097,0.998325923,0.333027107,0.997036643,0.18806037,1,1,0.949941101,1,2.23E-69
rluB,2.34E-05,0.435597625,0.007886589,0.172288565,0.999677942,0.304090454,0.692605848,0.830066351,0.999903538,0.101066825,1,1,0.285510578,1,0.768826861
rluD,0.843640389,0.004854344,2.83E-06,1.45E-07,0.00775333,0.981366072,0.959521174,0.978869335,0.999825449,0.462667222,1,1,0.631659719,1,6.03E-69
rnc,0.000814982,2.56E-07,3.22E-09,6.64E-12,0.020792876,0.999997449,0.287536689,0.034687746,0.986628588,0.421387183,1,1,0.094373883,1,6.76E-12
rnhB,0.112658113,0.213278967,0.00074924,0.012790865,0.935089262,0.998702447,0.999926595,0.005036572,0.999332654,0.90506855,1,1,0.139473966,1,3.23E-06
rnhC,1.49E-05,2.40E-45,3.25E-05,0.208436199,0.999477292,1.91E-39,0.905934097,0.953496249,0.999999969,0.928840539,1,1,0.754411874,1,2.34E-08
rnpA,0.991112627,0.592861098,0.191023766,0.004075447,4.69E-05,0.999783905,0.998968748,0.450278802,0.988121988,0.080418598,1,1,0.984627186,1,2.75E-13
rnr,0.881139527,0.960266828,0.010634596,4.69E-05,0.158963957,0.999889855,0.920702278,0.520416777,0.995324482,0.934454346,1,1,0.999999536,1,8.59E-28
rocA,0.992701892,0.513543575,3.29E-06,0.002470709,5.69E-42,0.242104705,0.946647273,0.070997844,0.999999999,0.991777031,1,1,0.999941891,1,1.94E-05
rocD_1~~~argD~~~rocD1,0.908740363,0.291672108,0.002906707,0.42279975,0.998888777,0.999997797,0.998721005,0.000465912,0.999998482,0.332434316,1,1,0.009788585,1,0.322610674
rocD_2,0.010732176,0.181375172,0.000171971,0.026221718,0.508388967,0.985359389,0.786944274,0.017243375,0.999996199,0.532920979,1,1,0.958853301,1,6.58E-06
rot_1~~~rot~~~rot_2,0.736290119,0.340629423,1.42E-05,1.30E-05,6.43E-05,0.407838249,0.924948441,0.017138671,0.983161629,0.27696327,1,1,0.805289429,1,1.16E-07
rpe,9.69E-09,6.95E-57,1.47E-09,3.50E-06,0.080737832,0.999999999,0.979045721,0.57339515,0.999987056,0.150908575,1,1,0.292836291,1,1.11E-11
rpiA,0.019190597,0.892803968,0.0007889,0.001510984,0.325769298,0.935664033,0.998909297,0.811439988,0.999998169,0.05464819,1,1,0.715085972,1,2.88E-14
rpl7AE,0.765214543,0.32352749,0.000620716,0.003372559,0.52173497,0.999423817,0.993010101,0.705966555,0.995379803,0.999973287,1,1,0.442370267,1,2.44E-05
rplA,0.975534141,0.007022348,0.000138356,0.003228873,0.723064063,0.464108588,0.973110521,0.952318241,0.999994726,0.013369807,1,1,3.16E-05,1,1.52E-58
rplB,0.833652851,0.40213257,0.000113803,0.060248852,0.98824617,0.999447829,0.982406099,0.034584296,0.994382495,0.999955646,1,1,0.999822452,1,4.33E-10
rplC,0.014362356,0.026795063,0.041958325,0.622402037,0.99942209,0.999987806,0.99902792,0.752287204,0.999971467,0.999967768,1,1,0.999999999,1,7.22E-10
rplD,0.971906619,0.551392097,0.029168563,5.90E-06,0.002618336,0.916132612,0.386977645,0.196460193,0.99828833,0.999999753,1,1,0.999999999,1,9.84E-09
rplE,0.010928565,0.137851724,7.95E-06,1.97E-06,1.16E-06,0.999890933,0.993005826,0.253014198,0.946041072,0.999204107,1,1,1,1,1.37E-07
rplF,0.999996338,0.000161767,3.12E-10,3.25E-05,0.934967931,0.920365809,0.941534965,0.040840445,0.811358553,0.991230343,1,1,0.859324584,1,5.78E-67
rplI,0.99264087,0.000433486,2.85E-06,7.84E-09,2.74E-12,0.999293849,0.648029648,0.00546351,0.999859654,0.590920725,1,1,0.934033373,1,0.364147552
rplJ,0.331920179,0.01956378,0.011321435,0.02642677,0.99990406,0.995642415,0.856964081,0.140013491,0.999462107,0.999248995,1,1,0.823470033,1,9.40E-55
rplK,0.99795279,0.149418321,0.00950595,0.013525301,0.011394662,0.774456472,0.387617809,0.658224017,0.999723896,0.990210633,1,1,0.998481815,1,0.001572709
rplL,0.598211459,1.83E-06,4.14E-05,0.000718027,0.311485797,0.670410803,0.993268094,0.857597236,0.99973946,0.333550073,1,1,0.932711712,1,0.27609354
rplM,0.894242858,0.057115153,0.002824155,0.001514562,0.975786305,0.999166793,0.918043893,0.060050251,0.953025213,0.733518426,1,1,0.309904009,1,0.063684049
rplN,0.06084507,0.485493469,0.192016067,0.077707161,0.104687372,0.213076065,0.961066102,0.477036821,0.980541108,0.71873664,1,1,0.997271581,1,0.246385178
rplO,0.926992528,0.028546157,0.002338956,1.35E-05,0.787039367,0.99815101,0.912904632,0.474809242,0.902600694,0.999541203,1,1,0.998804988,1,0.999997941
rplP,0.011968254,0.000193824,0.024078175,0.007834607,0.398126212,0.994622926,0.969957745,0.953347445,2.09E-06,0.999976563,1,1,0.999999752,1,4.83E-11
rplQ,0.643308735,0.022417672,0.00095429,0.004089979,0.468162726,0.914880339,0.964261613,0.367121049,0.999997488,6.42E-05,1,1,0.006415809,1,0.998261944
rplR,0.076044841,0.013264274,4.93E-07,0.001881768,0.949145463,0.98195424,0.703877794,0.101368798,0.93462221,0.993208457,1,1,0.016259842,1,0.986147168
rplS,0.446001569,0.069032767,0.00530438,0.110570818,0.254522711,0.924649108,0.335402873,0.821233284,0.992038425,0.031802576,1,1,0.117955301,1,3.21E-07
rplT,0.520843362,0.00031446,7.02E-10,1.44E-07,0.088123191,0.974753917,0.77525169,0.755734879,0.98410215,0.976493266,1,1,0.36125679,1,0.999967245
rplU,0.05067687,6.35E-05,1.74E-06,4.35E-05,0.917357082,0.996312493,0.576828952,0.450619094,0.999508794,0.991179678,1,1,0.572713898,1,0.999487118
rplV,0.746957718,0.011453085,0.004665298,0.071608729,1.59E-61,0.9995241,0.667191672,0.348615354,0.242740557,0.99999999,1,1,0.999998788,1,0.822124746
rplW,0.255416762,9.31E-05,4.12E-08,2.11E-06,0.928577227,0.886183238,0.950106574,0.127253221,0.347958628,0.998409818,1,1,0.892872109,1,0.436628035
rplX,0.743820147,0.827058032,0.138011085,5.74E-05,0.444241844,1.89E-17,0.858595026,0.258340978,0.999587684,0.999952534,1,1,1,1,0.9999997
rplY,0.001722962,0.377357567,0.029982572,0.256614871,0.937262524,0.999999878,0.998369046,0.918920134,0.996643567,0.403399207,1,1,0.890495851,1,0.976548937
rpmA,0.340226466,0.003465632,0.002590603,0.00460555,0.994995149,0.960587774,0.992638231,0.742073603,0.990994537,0.999316841,1,1,0.109964502,1,0.999922552
rpmB,0.28984051,9.05E-05,0.000893594,0.00061022,0.851474188,0.845525679,0.959422,0.791115395,0.958230676,0.583649987,1,1,0.786833585,1,0.082068096
rpmC,0.999669793,0.011068887,0.008786725,0.080194582,0.925792932,0.733074487,0.845141686,0.97863763,0.995287015,0.999865654,1,1,0.999999916,1,0.989500001
rpmD,0.999439393,5.76E-05,3.23E-05,0.000100533,0.912374919,0.116681852,0.552914221,0.741295638,0.325271563,0.990167008,1,1,0.546100588,1,0.999400497
rpmE2,0.98773124,1.37E-05,2.66E-05,0.000393096,0.96111686,0.1213163,0.409677121,0.73634395,0.536153335,0.00509461,1,1,1.20E-13,1,0.579156246
rpmF,0.993775964,1.41E-05,5.74E-07,3.21E-05,0.825211049,0.992494041,0.24165623,0.395141032,0.999995595,0.878218853,1,1,0.570365626,1,0.996091164
rpmG_1,0.986092002,0.000733226,0.000580022,2.23E-06,0.044254448,0.429043917,0.327089243,0.874456454,0.715551807,0.34219559,1,1,0.000524512,1,0.253931875
rpmG_2,0.999658333,0.220014787,0.630518323,0.451557823,0.990146525,0.863500096,0.159678401,0.085776866,0.999955325,0.997465688,1,1,0.432749984,1,0.320015709
rpmH,0.999996396,0.362398266,0.240960587,0.069517244,0.994795727,0.922417875,0.999992616,0.412043172,0.970772174,0.99982935,1,1,0.339867893,1,0.999999997
rpmI,0.145278837,0.998113055,0.975342404,0.990440997,0.984397706,0.999998949,0.621385975,0.982293534,0.999999954,0.337689489,1,1,0.854703411,1,1
rpmJ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
rpoA,0.209193943,0.612005233,0.316725231,0.089799168,2.74E-55,0.999155077,0.994870886,0.368706156,0.99987042,0.99730118,1,1,0.916916624,1,0.997119954
rpoB,0.995787832,0.978119945,0.477006963,0.001735462,0.912766621,1,0.999090558,0.992505976,0.999869449,0.517255395,1,1,0.999925186,1,1.06E-69
rpoC,0.999631769,0.010522585,0.000201366,0.002998283,3.02E-36,0.999999626,0.650190156,0.637530638,0.60924837,0.717344227,1,1,0.201054062,1,0.854841379
rpoD,0.851090591,0.148538386,0.001378851,0.028837982,0.998272634,0.815881227,0.730036574,0.025959056,0.994373572,0.192626454,1,1,0.005869121,1,3.69E-06
rpoE,0.17378737,0.016374587,0.006201409,0.000663971,0.714166715,0.991779815,0.802348867,0.652175421,0.721020452,0.61842501,1,1,0.009787048,1,0.00038533
rpoZ,0.000472714,2.53E-05,3.12E-07,4.08E-08,0.089721691,0.963504152,0.63592678,0.101420003,0.992056257,0.687810165,1,1,0.99123203,1,0.00016371
rpsA_1~~~rpsA_2~~~rpsA,0.999405814,0.856117202,0.411888511,0.014328739,0.890891031,0.858290532,0.437923129,0.950377447,0.999999375,0.888815371,1,1,0.893103795,1,1.88E-43
rpsB,0.99999953,0.84910575,0.005728117,0.098464763,0.99939876,0.99999996,0.680180016,0.976678945,0.901475378,0.991983261,1,1,0.679966059,1,0.019303305
rpsC,0.074954467,0.033046721,2.56E-07,0.00310796,0.946822781,1.49E-14,0.91712197,0.092525645,0.977547442,0.799188308,1,1,0.994508119,1,0.141812135
rpsD,0.972636792,0.258903234,0.006332948,0.036451821,0.015903309,0.999989355,0.51749083,0.86282354,0.999999978,0.999502397,1,1,0.957541519,1,0.110855123
rpsE,0.522566496,4.20E-13,1.44E-05,0.00031708,0.938350829,0.99827628,0.944117898,0.010351948,0.998646912,0.167735621,1,1,0.728467524,1,0.043473196
